gene	tissue	exp
ENSG00000136634:IL10	Vagina	0.314101959614038
ENSG00000143627:PKLR	Vagina	0.0193680536405613
ENSG00000152763:WDR78	Vagina	0.396112168629146
ENSG00000134376:CRB1	Vagina	0.01218775046966
ENSG00000081985:IL12RB2	Vagina	0.241334767602003
ENSG00000203963:C1orf141	Vagina	0
ENSG00000162594:IL23R	Vagina	0.0131340385983297
ENSG00000173080:RXFP4	Vagina	0
ENSG00000049245:VAMP3	Vagina	5.29719031774004
ENSG00000163479:SSR2	Vagina	5.6724253419715
ENSG00000176444:CLK2	Vagina	4.57275999091415
ENSG00000132680:KIAA0907	Vagina	4.40172380234856
ENSG00000160803:UBQLN4	Vagina	4.33498598914465
ENSG00000163374:YY1AP1	Vagina	4.88605525431913
ENSG00000116521:SCAMP3	Vagina	4.34649204308209
ENSG00000160752:FDPS	Vagina	4.69723876941651
ENSG00000132718:SYT11	Vagina	2.96932056958792
ENSG00000116704:SLC35D1	Vagina	2.57239422774321
ENSG00000081019:RSBN1	Vagina	2.4680984302159
ENSG00000125459:MSTO1	Vagina	2.60374517395947
ENSG00000198160:MIER1	Vagina	2.67729851466507
ENSG00000116580:GON4L	Vagina	2.82996293642407
ENSG00000171735:CAMTA1	Vagina	1.76908869053738
ENSG00000049246:PER3	Vagina	2.74151535788647
ENSG00000116584:ARHGEF2	Vagina	3.61073725155347
ENSG00000160767:FAM189B	Vagina	3.62645203881868
ENSG00000116539:ASH1L	Vagina	3.27072459405797
ENSG00000177628:GBA	Vagina	3.33850347125618
ENSG00000143622:RIT1	Vagina	3.56626497164479
ENSG00000143630:HCN3	Whole_Blood	0.181710798154372
ENSG00000213047:DENND1B	Whole_Blood	0.688335586659637
ENSG00000134242:PTPN22	Whole_Blood	2.97237922156141
ENSG00000136634:IL10	Whole_Blood	1.07025257063341
ENSG00000143627:PKLR	Whole_Blood	0.0867133991495218
ENSG00000152763:WDR78	Whole_Blood	0.026610648114562
ENSG00000134376:CRB1	Whole_Blood	0.00766450153314671
ENSG00000081985:IL12RB2	Whole_Blood	0.518198462720901
ENSG00000203963:C1orf141	Whole_Blood	0
ENSG00000162594:IL23R	Whole_Blood	0.0148955400151256
ENSG00000173080:RXFP4	Whole_Blood	0.0244299689375637
ENSG00000049245:VAMP3	Whole_Blood	4.96304625589444
ENSG00000163479:SSR2	Whole_Blood	5.6724253419715
ENSG00000176444:CLK2	Whole_Blood	3.37970423997046
ENSG00000132680:KIAA0907	Whole_Blood	2.3110192339678
ENSG00000160803:UBQLN4	Whole_Blood	2.1923418084092
ENSG00000163374:YY1AP1	Whole_Blood	5.26115016652855
ENSG00000116521:SCAMP3	Whole_Blood	3.34629337565269
ENSG00000160752:FDPS	Whole_Blood	3.68951635960655
ENSG00000132718:SYT11	Whole_Blood	1.92755319609244
ENSG00000116704:SLC35D1	Whole_Blood	0.849853372636941
ENSG00000081019:RSBN1	Whole_Blood	2.46732319884482
ENSG00000125459:MSTO1	Whole_Blood	1.08297825946283
ENSG00000198160:MIER1	Whole_Blood	2.25795548507873
ENSG00000116580:GON4L	Whole_Blood	1.91499928851117
ENSG00000171735:CAMTA1	Whole_Blood	0.660058585440501
ENSG00000049246:PER3	Whole_Blood	0.147631927122305
ENSG00000116584:ARHGEF2	Whole_Blood	4.71988280599878
ENSG00000160767:FAM189B	Whole_Blood	1.98320377792084
ENSG00000116539:ASH1L	Whole_Blood	1.49962713137152
ENSG00000177628:GBA	Whole_Blood	4.38152262047453
ENSG00000143622:RIT1	Whole_Blood	4.01018822346687
